id,category_l1,category_l2,category_l3,scope,priority,question,question_aliases,answer_short,answer_detail,answer_format,keywords,tags,entities,related_ids,difficulty,era_start,era_end,region,language,fact_type,confidence,source_type,source_ref,content_flags,updated_at
WC-WCED-14049,历届世界杯,第14届1990意大利,教练,world_cup,5,1990年西德主教练?,1990西德教练,贝肯鲍尔率西德完成当届全部比赛并夺冠。,夺冠教练姓名载入当届技术报告。,fact,"1990,教练,西德,贝肯鲍尔","历届,1990,意大利",tournament:1990年意大利世界杯|team:西德,,进阶,1990,1990,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14050,历届世界杯,第14届1990意大利,队长,world_cup,5,1990年西德队长?,1990西德队长,洛塔尔·马特乌斯决赛捧杯领衔出场。,队长袖标为当届冠军象征之一。,fact,"1990,队长,马特乌斯,袖标","历届,1990,意大利",tournament:1990年意大利世界杯|team:西德|player:马特乌斯,,进阶,1990,1990,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14051,历届世界杯,第14届1990意大利,巴西表现,world_cup,5,1990年巴西成绩?,1990巴西,巴西十六强负阿根廷，未能卫冕。,1990年巴西为世界足坛关注焦点。,fact,"1990,巴西,成绩,阿根廷","历届,1990,意大利",tournament:1990年意大利世界杯|team:巴西,,入门,1990,1990,南美,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14052,历届世界杯,第14届1990意大利,阿根廷表现,world_cup,5,1990年阿根廷成绩?,1990阿根廷,阿根廷获亚军，整体老化但闯入决赛。,1990年阿根廷在南美足球格局中占重要位置。,fact,"1990,阿根廷,亚军,南美","历届,1990,意大利",tournament:1990年意大利世界杯|team:阿根廷,,入门,1990,1990,南美,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14053,历届世界杯,第14届1990意大利,意大利表现,world_cup,5,1990年意大利成绩?,1990意大利,意大利获季军，斯基拉奇领衔主场作战。,1990年意大利防守足球代表当届风格。,fact,"1990,意大利,季军,防守","历届,1990,意大利",tournament:1990年意大利世界杯|team:意大利,,入门,1990,1990,欧洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14054,历届世界杯,第14届1990意大利,法国表现,world_cup,5,1990年法国成绩?,1990法国,法国未能从小组赛出线。,1990年法国足球处于调整阶段。,fact,"1990,法国,小组,出局","历届,1990,意大利",tournament:1990年意大利世界杯|team:法国,,入门,1990,1990,欧洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14055,历届世界杯,第14届1990意大利,英格兰表现,world_cup,5,1990年英格兰成绩?,1990英格兰,英格兰获第四名，半决赛点球负西德。,1990年英格兰为英伦足球代表。,fact,"1990,英格兰,殿军,英伦","历届,1990,意大利",tournament:1990年意大利世界杯|team:英格兰,,入门,1990,1990,欧洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14056,历届世界杯,第14届1990意大利,最高比分,world_cup,5,1990年最大比分差?,1990大比分,当届大比分场次可在技术报告中查阅。,1990年小组赛偶有高进球比赛。,fact,"1990,大比分,进球,纪录","历届,1990,意大利",tournament:1990年意大利世界杯,,进阶,1990,1990,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14057,历届世界杯,第14届1990意大利,与上届对比,world_cup,5,1990年与上届对比?,1990对比上届,1990年与1986年在冠军、进球数上均有变化。,对比研究可看出足球战术演进。,comparison,"1990,对比,上届,变化","历届,1990,意大利",tournament:1990年意大利世界杯,,进阶,1990,1990,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14058,历届世界杯,第14届1990意大利,吉祥物2,world_cup,5,1990年有吉祥物吗?,1990吉祥物2,官方吉祥物Ciao为当届营销符号。,1990年吉祥物成为赛事符号。,fact,"1990,吉祥物,官方,营销","历届,1990,意大利",tournament:1990年意大利世界杯,,入门,1990,1990,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14059,历届世界杯,第14届1990意大利,换人规则,world_cup,5,1990年换人规则?,1990换人,当届换人名额按当时竞赛规程执行。,1990年规则环境与现代五换人不同。,fact,"1990,换人,规则,名额","历届,1990,意大利",tournament:1990年意大利世界杯,,进阶,1990,1990,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14060,历届世界杯,第14届1990意大利,红黄牌,world_cup,5,1990年红黄牌制度?,1990红黄牌,1970年起红黄牌逐步普及并完善。,1990年执法尺度影响比赛流畅度。,fact,"1990,红黄牌,裁判,规则","历届,1990,意大利",tournament:1990年意大利世界杯,,进阶,1990,1990,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14061,历届世界杯,第14届1990意大利,小组头名,world_cup,5,1990年小组头名如何产生?,1990小组,各组头名由小组赛积分与净胜球决定。,1990年小组赛为淘汰赛晋级基础。,fact,"1990,小组,头名,积分","历届,1990,意大利",tournament:1990年意大利世界杯,,进阶,1990,1990,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14062,历届世界杯,第14届1990意大利,八强,world_cup,5,1990年八强有哪些队?,1990八强,喀麦隆、南斯拉夫等闯入八强，阿根廷、意大利、西德、英格兰等晋级。,1990年八强战为夺冠热门对决阶段。,fact,"1990,八强,淘汰,热门","历届,1990,意大利",tournament:1990年意大利世界杯,,进阶,1990,1990,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14063,历届世界杯,第14届1990意大利,半决赛,world_cup,5,1990年半决赛对阵?,1990半决赛,西德对英格兰、阿根廷对意大利。,1990年半决赛常产生经典比赛。,fact,"1990,半决赛,对阵,经典","历届,1990,意大利",tournament:1990年意大利世界杯,,进阶,1990,1990,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14064,历届世界杯,第14届1990意大利,1/4决赛,world_cup,5,1990年四分之一决赛亮点?,19901/4,四分之一决赛常出现冷门与巨星对决。,1990年1/4决赛为当届关键节点。,fact,"1990,1/4,四分之一,亮点","历届,1990,意大利",tournament:1990年意大利世界杯,,进阶,1990,1990,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14065,历届世界杯,第14届1990意大利,历史首球,world_cup,5,1990年世界杯首球谁进?,1990首球,当届首球球员姓名见FIFA技术报告开幕战记录。,1990年首球开启当届进球纪录。,fact,"1990,首球,开幕,进球","历届,1990,意大利",tournament:1990年意大利世界杯,,进阶,1990,1990,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14066,历届世界杯,第14届1990意大利,难忘瞬间,world_cup,5,1990年为何难忘?,1990难忘,1990年经典瞬间常被后世反复播放与讨论。,防守足球、斯基拉奇与托托之泪构成记忆。,timeline,"1990,难忘,经典,瞬间","历届,1990,意大利",tournament:1990年意大利世界杯,,入门,1990,1990,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14067,历届世界杯,第14届1990意大利,转播_66,world_cup,5,1990年如何观赛（66）?,1990转播,电视转播覆盖进一步扩大。,全球观众通过电视观看决赛圈。,fact,"1990,电视,转播,观赛","历届,1990,意大利",tournament:1990年意大利世界杯,,入门,1990,1990,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14068,历届世界杯,第14届1990意大利,比赛场馆_67,world_cup,5,1990年用了几座球场（67）?,1990比赛场馆,1990年多座球场分布于主办城市。,决赛在标志性场馆举行。,fact,"1990,球场,场馆,主办","历届,1990,意大利",tournament:1990年意大利世界杯,,入门,1990,1990,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14069,历届世界杯,第14届1990意大利,FIFA主席_68,world_cup,5,1990年FIFA主席是谁（68）?,1990FIFA主席,当届FIFA主席由国际足联理事会选举产生。,具体人选可查FIFA历史主席名单。,fact,"1990,FIFA,主席,国际足联","历届,1990,意大利",tournament:1990年意大利世界杯,,入门,1990,1990,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14070,历届世界杯,第14届1990意大利,用球_69,world_cup,5,1990年比赛用什么球（69）?,1990用球,使用当届官方认证比赛用球。,用球技术随制造商迭代改进。,fact,"1990,用球,官方,足球","历届,1990,意大利",tournament:1990年意大利世界杯,,入门,1990,1990,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14071,历届世界杯,第14届1990意大利,球衣号码_70,world_cup,5,1990年球衣有号码吗（70）?,1990球衣号码,球衣背号制度已普遍使用。,1990比赛照片可见球员固定背号。,fact,"1990,背号,球衣,号码","历届,1990,意大利",tournament:1990年意大利世界杯,,入门,1990,1990,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14072,历届世界杯,第14届1990意大利,大力神杯_71,world_cup,5,1990年冠军奖杯（71）?,1990大力神杯,1974年起冠军捧大力神杯。,1990年冠军获大力神杯。,fact,"1990,大力神杯,奖杯,冠军","历届,1990,意大利",tournament:1990年意大利世界杯,,入门,1990,1990,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14073,历届世界杯,第14届1990意大利,欧洲整体_72,world_cup,5,1990年欧洲球队表现（72）?,1990欧洲整体,欧洲球队当届四强占比反映整体竞争力。,1990年欧洲足球与南美形成格局对比。,fact,"1990,欧洲,四强,表现","历届,1990,意大利",tournament:1990年意大利世界杯,,入门,1990,1990,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14074,历届世界杯,第14届1990意大利,南美整体_73,world_cup,5,1990年南美球队表现（73）?,1990南美整体,南美球队当届成绩体现技术足球传统。,1990年巴西阿根廷等表现受关注。,fact,"1990,南美,巴西,阿根廷","历届,1990,意大利",tournament:1990年意大利世界杯,,入门,1990,1990,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14075,历届世界杯,第14届1990意大利,决赛观众_74,world_cup,5,1990年决赛观众规模（74）?,1990决赛观众,决赛球场入场人数以官方统计为准。,1990决赛观众创造当届观赛高峰。,fact,"1990,观众,决赛,入场","历届,1990,意大利",tournament:1990年意大利世界杯,,入门,1990,1990,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14076,历届世界杯,第14届1990意大利,东道主_75,world_cup,5,1990年东道主是谁（75）?,1990东道主,东道主自动获得决赛圈名额。,1990年东道主为当届主办方。,fact,"1990,东道主,主办,名额","历届,1990,意大利",tournament:1990年意大利世界杯,,入门,1990,1990,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14077,历届世界杯,第14届1990意大利,教练_76,world_cup,5,1990年冠军队主教练（76）?,1990教练,夺冠教练姓名载入当届技术报告。,主教练率队完成当届全部比赛。,fact,"1990,教练,主教练,冠军","历届,1990,意大利",tournament:1990年意大利世界杯,,进阶,1990,1990,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14078,历届世界杯,第14届1990意大利,队长_77,world_cup,5,1990年冠军队队长（77）?,1990队长,队长决赛捧杯或领衔出场。,队长袖标为当届冠军象征之一。,fact,"1990,队长,袖标,冠军","历届,1990,意大利",tournament:1990年意大利世界杯,,进阶,1990,1990,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14079,历届世界杯,第14届1990意大利,巴西表现_78,world_cup,5,1990年巴西成绩（78）?,1990巴西表现,巴西当届成绩取决于淘汰赛走势。,1990年巴西为世界足坛关注焦点。,fact,"1990,巴西,成绩,表现","历届,1990,意大利",tournament:1990年意大利世界杯|team:巴西,,进阶,1990,1990,南美,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-14080,历届世界杯,第14届1990意大利,阿根廷表现_79,world_cup,5,1990年阿根廷成绩（79）?,1990阿根廷表现,阿根廷当届成绩与其球星发挥密切相关。,1990年阿根廷在南美足球格局中占重要位置。,fact,"1990,阿根廷,成绩,南美","历届,1990,意大利",tournament:1990年意大利世界杯|team:阿根廷,,进阶,1990,1990,南美,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
