knowledge_id,source_url,collected_at,rewrite_mode,fetch_method,notes
WC-RULE-00376,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00377,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00378,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00379,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00380,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00381,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00382,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00383,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00384,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00385,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00386,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00387,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00388,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00389,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00390,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00391,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00392,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00393,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00394,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00395,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00396,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00397,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00398,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00399,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00400,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00401,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00402,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00403,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00404,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00405,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00406,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00407,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00408,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00409,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00410,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00411,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00412,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00413,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00414,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00415,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00416,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00417,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00418,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00419,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00420,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00421,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00422,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00423,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00424,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00425,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00426,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00427,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00428,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00429,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00430,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00431,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00432,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00433,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00434,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00435,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00436,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00437,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00438,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00439,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00440,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00441,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00442,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00443,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00444,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00445,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00446,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00447,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00448,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00449,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00450,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup Regulations (edition per tournament)
WC-RULE-00451,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00452,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00453,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00454,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00455,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00456,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00457,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00458,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00459,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00460,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00461,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00462,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00463,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00464,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00465,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00466,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00467,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00468,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00469,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00470,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00471,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00472,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00473,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00474,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00475,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00476,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00477,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00478,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00479,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00480,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00481,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00482,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00483,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00484,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00485,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00486,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00487,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00488,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00489,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00490,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00491,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00492,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00493,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00494,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00495,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00496,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00497,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00498,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00499,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00500,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00501,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Laws 12–14
WC-RULE-00502,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Laws 12–14
WC-RULE-00503,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Laws 12–14
WC-RULE-00504,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Laws 12–14
WC-RULE-00505,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Laws 12–14
WC-RULE-00506,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Laws 12–14
