id,category_l1,category_l2,category_l3,scope,priority,question,question_aliases,answer_short,answer_detail,answer_format,keywords,tags,entities,related_ids,difficulty,era_start,era_end,region,language,fact_type,confidence,source_type,source_ref,content_flags,updated_at
WC-RECD-00433,纪录与统计,最大比分,最大比分423,both,4,1994年世界杯小组赛大比分数据?,1994小组赛大比分,1994年该届小组赛存在大比分场次，共141球。,巴西夺冠。,fact,"1994,小组赛,大比分,141球","纪录,最大比分,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00434,纪录与统计,最大比分,最大比分424,both,4,1998年世界杯小组赛大比分数据?,1998小组赛大比分,1998年该届小组赛存在大比分场次，共171球。,法国夺冠。,fact,"1998,小组赛,大比分,171球","纪录,最大比分,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00435,纪录与统计,最大比分,最大比分425,both,4,2002年世界杯小组赛大比分数据?,2002小组赛大比分,2002年该届小组赛存在大比分场次，共161球。,巴西夺冠。,fact,"2002,小组赛,大比分,161球","纪录,最大比分,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00436,纪录与统计,最大比分,最大比分426,both,4,2006年世界杯小组赛大比分数据?,2006小组赛大比分,2006年该届小组赛存在大比分场次，共147球。,意大利夺冠。,fact,"2006,小组赛,大比分,147球","纪录,最大比分,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00437,纪录与统计,最大比分,最大比分427,both,4,2010年世界杯小组赛大比分数据?,2010小组赛大比分,2010年该届小组赛存在大比分场次，共145球。,西班牙夺冠。,fact,"2010,小组赛,大比分,145球","纪录,最大比分,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00438,纪录与统计,最大比分,最大比分428,both,4,2014年世界杯小组赛大比分数据?,2014小组赛大比分,2014年该届小组赛存在大比分场次，共171球。,德国夺冠。,fact,"2014,小组赛,大比分,171球","纪录,最大比分,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00439,纪录与统计,最大比分,最大比分429,both,4,2018年世界杯小组赛大比分数据?,2018小组赛大比分,2018年该届小组赛存在大比分场次，共169球。,法国夺冠。,fact,"2018,小组赛,大比分,169球","纪录,最大比分,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00440,纪录与统计,最大比分,最大比分430,both,4,2022年世界杯小组赛大比分数据?,2022小组赛大比分,2022年该届小组赛存在大比分场次，共172球。,阿根廷夺冠。,fact,"2022,小组赛,大比分,172球","纪录,最大比分,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00441,纪录与统计,最大比分,最大比分431,both,4,1930年世界杯淘汰赛大比分数据?,1930淘汰赛大比分,1930年该届淘汰赛存在大比分场次，共70球。,乌拉圭夺冠。,fact,"1930,淘汰赛,大比分,70球","纪录,最大比分,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00442,纪录与统计,最大比分,最大比分432,both,4,1934年世界杯淘汰赛大比分数据?,1934淘汰赛大比分,1934年该届淘汰赛存在大比分场次，共70球。,意大利夺冠。,fact,"1934,淘汰赛,大比分,70球","纪录,最大比分,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00443,纪录与统计,最大比分,最大比分433,both,4,1938年世界杯淘汰赛大比分数据?,1938淘汰赛大比分,1938年该届淘汰赛存在大比分场次，共84球。,意大利夺冠。,fact,"1938,淘汰赛,大比分,84球","纪录,最大比分,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00444,纪录与统计,最大比分,最大比分434,both,4,1950年世界杯淘汰赛大比分数据?,1950淘汰赛大比分,1950年该届淘汰赛存在大比分场次，共88球。,乌拉圭夺冠。,fact,"1950,淘汰赛,大比分,88球","纪录,最大比分,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00445,纪录与统计,最大比分,最大比分435,both,4,1954年世界杯淘汰赛大比分数据?,1954淘汰赛大比分,1954年该届淘汰赛存在大比分场次，共140球。,西德夺冠。,fact,"1954,淘汰赛,大比分,140球","纪录,最大比分,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00446,纪录与统计,最大比分,最大比分436,both,4,1958年世界杯淘汰赛大比分数据?,1958淘汰赛大比分,1958年该届淘汰赛存在大比分场次，共126球。,巴西夺冠。,fact,"1958,淘汰赛,大比分,126球","纪录,最大比分,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00447,纪录与统计,最大比分,最大比分437,both,4,1962年世界杯淘汰赛大比分数据?,1962淘汰赛大比分,1962年该届淘汰赛存在大比分场次，共89球。,巴西夺冠。,fact,"1962,淘汰赛,大比分,89球","纪录,最大比分,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00448,纪录与统计,最大比分,最大比分438,both,4,1966年世界杯淘汰赛大比分数据?,1966淘汰赛大比分,1966年该届淘汰赛存在大比分场次，共89球。,英格兰夺冠。,fact,"1966,淘汰赛,大比分,89球","纪录,最大比分,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00449,纪录与统计,最大比分,最大比分439,both,4,1970年世界杯淘汰赛大比分数据?,1970淘汰赛大比分,1970年该届淘汰赛存在大比分场次，共95球。,巴西夺冠。,fact,"1970,淘汰赛,大比分,95球","纪录,最大比分,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00450,纪录与统计,最大比分,最大比分440,both,4,1974年世界杯淘汰赛大比分数据?,1974淘汰赛大比分,1974年该届淘汰赛存在大比分场次，共97球。,西德夺冠。,fact,"1974,淘汰赛,大比分,97球","纪录,最大比分,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00451,纪录与统计,首个与唯一,首届1930,both,4,世界杯首届世界杯?,首届1930,1930年乌拉圭首届世界杯,1930年乌拉圭首届世界杯。,fact,"首届1930,首个与唯一,纪录,世界杯","纪录,首个与唯一,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00452,纪录与统计,首个与唯一,首个进球,both,4,世界杯世界杯首球?,首个进球,1930年首粒进球,1930年首粒进球。,fact,"首个进球,首个与唯一,纪录,世界杯","纪录,首个与唯一,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00453,纪录与统计,首个与唯一,首个点球,both,4,世界杯世界杯首个点球?,首个点球,早期世界杯点球较少,早期世界杯点球较少。,fact,"首个点球,首个与唯一,纪录,世界杯","纪录,首个与唯一,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00454,纪录与统计,首个与唯一,唯一门将金球,both,4,世界杯雅辛唯一门将金球?,唯一门将金球,雅辛1963年金球,雅辛1963年金球。,fact,"唯一门将金球,首个与唯一,纪录,世界杯","纪录,首个与唯一,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00455,纪录与统计,首个与唯一,唯一东道主卫冕,both,4,世界杯东道主卫冕?,唯一东道主卫冕,仅法国等少数卫冕,仅法国等少数卫冕。,fact,"唯一东道主卫冕,首个与唯一,纪录,世界杯","纪录,首个与唯一,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00456,纪录与统计,首个与唯一,唯一五冠,both,4,世界杯巴西唯一五冠?,唯一五冠,巴西唯一五冠王,巴西唯一五冠王。,fact,"唯一五冠,首个与唯一,纪录,世界杯","纪录,首个与唯一,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00457,纪录与统计,首个与唯一,首个亚洲四强,both,4,世界杯韩国2002四强?,首个亚洲四强,韩国2002年首个亚洲四强,韩国2002年首个亚洲四强。,fact,"首个亚洲四强,首个与唯一,纪录,世界杯","纪录,首个与唯一,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00458,纪录与统计,首个与唯一,首个非洲四强,both,4,世界杯摩洛哥2022?,首个非洲四强,摩洛哥2022年首个非洲四强,摩洛哥2022年首个非洲四强。,fact,"首个非洲四强,首个与唯一,纪录,世界杯","纪录,首个与唯一,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00459,纪录与统计,首个与唯一,唯一两金靴,both,4,首个世界杯冠军?,首个冠军,1930年乌拉圭首届世界杯冠军，亦为主办国夺冠。,首届13队参赛。,fact,"1930,乌拉圭,首届,冠军","纪录,首个与唯一,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00460,纪录与统计,首个与唯一,唯一参赛全届,both,4,世界杯巴西全届参赛?,唯一参赛全届,巴西唯一每届都参加,巴西唯一每届都参加。,fact,"唯一参赛全届,首个与唯一,纪录,世界杯","纪录,首个与唯一,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00461,纪录与统计,首个与唯一,首个与唯一451,both,4,唯一两次夺冠的乌拉圭?,乌拉圭两冠,乌拉圭1930、1950两次夺冠，1950马拉卡纳之殇击败巴西。,南美早期霸主。,fact,"乌拉圭,1930,1950,两冠","纪录,首个与唯一,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00462,纪录与统计,首个与唯一,首个与唯一452,both,4,英格兰唯一冠军?,英格兰唯一,1966年英格兰本土唯一世界杯冠军，温布利4比2胜西德。,赫斯特争议进球。,fact,"英格兰,1966,唯一,冠军","纪录,首个与唯一,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00463,纪录与统计,首个与唯一,首个与唯一453,both,4,西班牙唯一冠军?,西班牙唯一,2010年西班牙首次且目前唯一世界杯冠军。,非洲世界杯夺冠。,fact,"西班牙,2010,唯一,冠军","纪录,首个与唯一,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00464,纪录与统计,首个与唯一,首个与唯一454,both,4,1930年世界杯有哪些唯一纪录?,1930唯一,1930年乌拉圭夺冠留下当届唯一或首次纪录。,东道主乌拉圭。,fact,"1930,唯一,纪录,乌拉圭","纪录,首个与唯一,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00465,纪录与统计,首个与唯一,首个与唯一455,both,4,1930年世界杯首次出现什么?,1930首次,1930年乌拉圭主办，该届可能有规则或技术首次应用。,共13队70球。,fact,"1930,首次,乌拉圭,纪录","纪录,首个与唯一,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00466,纪录与统计,首个与唯一,首个与唯一456,both,4,1934年世界杯有哪些唯一纪录?,1934唯一,1934年意大利夺冠留下当届唯一或首次纪录。,东道主意大利。,fact,"1934,唯一,纪录,意大利","纪录,首个与唯一,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00467,纪录与统计,首个与唯一,首个与唯一457,both,4,1934年世界杯首次出现什么?,1934首次,1934年意大利主办，该届可能有规则或技术首次应用。,共16队70球。,fact,"1934,首次,意大利,纪录","纪录,首个与唯一,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00468,纪录与统计,首个与唯一,首个与唯一458,both,4,1938年世界杯有哪些唯一纪录?,1938唯一,1938年意大利夺冠留下当届唯一或首次纪录。,东道主法国。,fact,"1938,唯一,纪录,意大利","纪录,首个与唯一,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00469,纪录与统计,首个与唯一,首个与唯一459,both,4,1938年世界杯首次出现什么?,1938首次,1938年法国主办，该届可能有规则或技术首次应用。,共15队84球。,fact,"1938,首次,法国,纪录","纪录,首个与唯一,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00470,纪录与统计,首个与唯一,首个与唯一460,both,4,1950年世界杯有哪些唯一纪录?,1950唯一,1950年乌拉圭夺冠留下当届唯一或首次纪录。,东道主巴西。,fact,"1950,唯一,纪录,乌拉圭","纪录,首个与唯一,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00471,纪录与统计,首个与唯一,首个与唯一461,both,4,1950年世界杯首次出现什么?,1950首次,1950年巴西主办，该届可能有规则或技术首次应用。,共13队88球。,fact,"1950,首次,巴西,纪录","纪录,首个与唯一,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00472,纪录与统计,首个与唯一,首个与唯一462,both,4,1954年世界杯有哪些唯一纪录?,1954唯一,1954年西德夺冠留下当届唯一或首次纪录。,东道主瑞士。,fact,"1954,唯一,纪录,西德","纪录,首个与唯一,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00473,纪录与统计,首个与唯一,首个与唯一463,both,4,1954年世界杯首次出现什么?,1954首次,1954年瑞士主办，该届可能有规则或技术首次应用。,共16队140球。,fact,"1954,首次,瑞士,纪录","纪录,首个与唯一,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
